Unnamed: 0,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.compute_distance,session.config.participation_fee,player.id_in_group,player.ip,player.lat,player.long,player.matches,player.sex,player.date,player.marital,player.children,player.children_number,player.children_first_age,player.language,player.language_other,player.zip,player.ethnicity,player.ethnicity_choice,player.ethnicity_choice_other,player.race,player.race_indian_other,player.race_asian_other,player.race_islander_other,player.race_other,player.religion,player.religion_denomination,player.religion_denomination_other,player.home,player.home_other,player.guns,player.place_growing_up,player.highest_degree,player.elementary_secondary_choices,player.elementary_secondary_choices_incomplete_high_school,player.high_school_choices,player.college_choices,player.after_bachelor_choices,player.major_college,player.major_bachelor,player.country_growing_up,player.us_state_grow_up,player.another_country_grow_up,player.us_citizen,player.us_citizen_options,player.work_last_week,player.profession,player.employer,player.work_tasks,player.unemployed_10_years,player.labor_union,player.household_income,player.income_group_placement,player.sixteen_yo_comparison,player.parental_comparison_standards,player.social_class,player.financial_satisfaction,player.importance_democracy,player.american_pride,player.political_party,player.other_political_party,player.politcal_views,player.executive_branch_confidence,player.congress_confidence,player.supreme_court_confidence,player.military_confidence,player.police_confidence,player.banks_confidence,player.unions_confidence,player.public_ed_confidence,player.press_confidence,player.improve_condition_blacks,player.improve_condition_abroad,player.protecting_environment,player.government_redistribution,player.income_tax_level,player.death_penalty,player.affirmative_action,player.sex_before_marriage,player.same_sex_relations,player.abortion,player.people_helpful,player.people_take_advantage_of_you,player.people_trustworthy,player.payoff,group.id_in_subsession,subsession.round_number,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,player.city,player.state,player.state_short
394,14,3aqwevip,,0,8,7,outro,End,2019-11-14 18:09:47.405679+00:00,1,AOQZ*****ZVQ3,3NQL**********************JVYL,0,1.25,h9sefdm0,20191114-1200,,3TX9T2ZCB9ET9443TLL9DMD90ZGZWV,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,14,68.174.193.67,40.72,-73.87,,male,01/01/1994,never,0,,,english,,11373,0,,,filipino,,,,,0,,,one family detached,,0,large city,college or some college,,,,bachelors degree,,Engineering,,usa,NY,,1,born usa,full time work,Engineer Telecomm,private business,0.7777777777777779,0,1,0.916666666666667,0.7777777777777779,0.75,0.75,middle class,1.0,0.8888888888888891,1.0,democrat,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.833333333333333,1.0,0,0.333333333333333,1.0,1.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elmhurst,New York,NY
395,5,rly1ujq5,,0,8,7,outro,End,2019-11-12 13:08:39.239187+00:00,1,A49M*****6ABO,3IXE**********************56TL,0,1.25,a10oit2j,20191112-0800,,31N9JPQXIPVHVPVVVYOFHWWDAVPNHR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,68.191.107.87,34.57,-86.98,,female,10/11/1996,never,0,,,english,,35603,0,,,white,,,,,0,,,one family detached,,1,medium city,high school graduate,,,high school diploma,,,,,usa,AL,,1,born usa,school,,,,0,0,0.916666666666667,0.444444444444444,0.5,0.75,middle class,0.0,0.444444444444444,0.0,independent,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0,1.0,1.0,1.0,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decatur,Alabama,AL
396,1,znnblp63,,0,8,7,outro,End,2019-11-09 19:04:22.293858+00:00,1,A3G8******PN1E,3NAP**********************K72K,0,1.25,69j3kgeb,20191109-1400,,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,1,68.201.176.226,26.21,-98.23,,male,01/01/1979,married,1,3.0,20.0,english,,78501,1,mexican,,white,,,,,0,,,one family detached,,1,farm,college or some college,,,,bachelors degree,,BCS,,usa,TX,,1,born usa,full time work,consultant,private business,0.8888888888888891,0,0,0.791666666666667,0.444444444444444,0.25,0.75,middle class,0.5,0.8888888888888891,1.0,republican,,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1,0.0,1.0,0.333333333333333,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mcallen,Texas,TX
397,5,fu6uav82,,0,8,7,outro,End,2019-11-10 01:35:26.571907+00:00,1,A2KN******BLBW,3QAV**********************4LA3,0,1.25,filxv1e0,20191109-2000,,3CZH926SICRJP7UNNS1DXKT0RWHE4I,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,68.203.168.230,32.79,-96.76,,male,04/22/1988,married,1,2.0,5.0,english,,75241,1,mexican,,black,,,,,1,roman catholic,,one family attached,,1,small town,college or some college,,,,bachelors degree,,chemical engineering,,usa,TX,,1,born usa,full time work,manager,private business,0.8888888888888891,1,1,0.75,0.666666666666667,0.5,0.25,middle class,1.0,0.7777777777777779,0.666666666666667,republican,,0.833333333333333,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.833333333333333,0.5,0,0.333333333333333,0.0,0.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dallas,Texas,TX
398,3,js94exny,,0,8,7,outro,End,2019-11-10 05:00:35.947153+00:00,1,A2HS******N5LP,3N4B**********************WKUG,0,1.25,lqef6g7v,20191110-0000,,3S1WOPCJFG69SPD8QZOH3MIJ9T7JEE,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,68.205.182.234,29.1,-81.0,,male,08/08/1986,never,0,,,english,,32128,0,,,white,,,,,0,,,one family detached,,1,medium city,high school graduate,,,high school diploma,,,,,usa,NJ,,1,born usa,full time work,I'm a cook.,private business,0.111111111111111,0,0,0.875,0.666666666666667,0.75,0.5,middle class,0.5,0.8888888888888891,1.0,democrat,,0.333333333333333,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Port Orange,Florida,FL
399,5,4ypd375w,,0,8,7,outro,End,2019-11-11 15:07:01.633450+00:00,1,ACVJ*****QM4R,39L1**********************Z13D,0,1.25,0fmhktmc,20191111-1000,,3D3B8GE8924OJ4PPD1DF843KRWM9PL,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,68.207.246.47,27.75,-82.64,,female,11/04/1982,married,1,1.0,26.0,english,,33703,0,,,white,,,,,0,,,one family detached,,1,large city,college or some college,,,,bachelors degree,,Criminal justice,,usa,FL,,1,born usa,full time work,Healthcaree,private business,0.444444444444444,0,0,0.125,0.444444444444444,0.5,0.25,working class,0.0,0.7777777777777779,1.0,democrat,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0,0.333333333333333,0.666666666666667,0.666666666666667,1,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Petersburg,Florida,FL
400,3,52u89hnm,,0,8,7,outro,End,2019-11-14 13:00:52.113006+00:00,1,A3K7******01DT,3JZQ**********************NGF0,0,1.25,dgxphipk,20191114-0800,,36KM3FWE3RPHH4XCHJ05F7B6P1J07X,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,68.230.60.217,32.46,-110.97,,male,10/23/1987,married,1,3.0,27.0,english,,85755,0,,,white,,,,,1,roman catholic,,one family detached,,0,suburb,beyond bachelors,,,,,masters degree,,math,usa,IN,,1,born usa,full time work,finance,private business,0.7777777777777779,0,0,0.875,0.555555555555556,0.25,0.75,working class,1.0,0.666666666666667,0.666666666666667,republican,,0.833333333333333,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.833333333333333,0.5,1,0.666666666666667,0.666666666666667,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tucson,Arizona,AZ
401,2,3wngca5e,,0,8,7,outro,End,2019-11-13 07:37:13.709500+00:00,1,A1YT******M2CJ,3BXQ**********************8UMZ,0,1.25,n4hdmkd7,20191113-0200,,3XJOUITW8U4S3VZIBKXLZ9U6R17TQX,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,68.32.232.238,33.83,-84.38,,male,11/11/1991,never,0,,,english,,30305,1,mexican,,white,,,,,1,roman catholic,,five or more apartments,,0,large city,beyond bachelors,,,,,masters degree,,Finance,usa,GA,,1,born usa,full time work,Business Analyst,private business,0.8888888888888891,1,0,0.833333333333333,0.555555555555556,0.75,0.5,middle class,0.5,1.0,1.0,independent,,0.833333333333333,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,1.0,1,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta,Georgia,GA
402,8,ral5eebs,,0,8,7,outro,End,2019-11-10 21:38:44.781853+00:00,1,A15S******ZFCD,3MYY**********************54GO,0,1.25,wokbwli5,20191110-1600,,30EV7DWJTV8VAZFS6H6M1L5U5ZWY66,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,8,68.41.201.208,42.27,-83.38,,male,08/29/1989,never,0,,,english,,48184,0,,,white,,,,,0,,,one family detached,,0,medium city,high school graduate,,,high school diploma,,,,,usa,MI,,0,,full time work,Laborer/Logistics,private business,0.0,0,0,0.75,0.333333333333333,0.5,0.5,working class,0.0,1.0,0.0,democrat,,0.333333333333333,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0,0.333333333333333,1.0,1.0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayne,Michigan,MI
403,11,xoehjuqg,,0,8,7,outro,End,2019-11-14 19:02:00.737050+00:00,1,A2KM******XRJ9,3EQH**********************8G5K,0,1.25,3dgi14uo,20191114-1400,,3TCFMTM8HE1A2SLO7QNAXLD8JDD12V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,68.45.92.79,40.04,-86.89,,male,04/25/1982,married,1,2.0,30.0,english,,47933,0,,,white,,,,,1,protestant,,one family detached,,0,small town,college or some college,,,,bachelors degree,,Automated Manufacturing,,usa,IN,,1,born usa,housework,,,,1,0,0.708333333333333,0.222222222222222,1.0,0.0,working class,0.0,0.7777777777777779,0.666666666666667,democrat,,0.166666666666667,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0,0.666666666666667,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crawfordsville,Indiana,IN
404,13,pedfvan3,,0,8,7,outro,End,2019-11-10 04:13:22.069371+00:00,1,A1X8******6KMK,3TOK**********************7O70,0,1.25,8nv7gxxo,20191109-2200,,34F34TZU7WCHX91SXFTG1L9UCQHJ2C,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,68.5.68.191,33.53,-117.7,,male,03/01/1961,divorced,1,1.0,31.0,english,,92677,0,,,white,,,,,0,,,one family attached,,0,large city,college or some college,,,,bachelors degree,,Finance,,another country,,IT,1,naturalized us citizen,full time work,IT Account Manager,private business,1.0,0,0,0.958333333333333,0.555555555555556,0.75,0.5,middle class,0.5,1.0,1.0,democrat,,0.166666666666667,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laguna Niguel,California,CA
405,11,m12u0ete,,0,8,7,outro,End,2019-11-08 23:38:48.704134+00:00,1,A338******D3DV,3ERE**********************RK9M,0,1.25,jmy8uf7u,20191108-1800,,3P0I4CQYVYKHA0QWRCASXO65FR8OW4,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,68.52.51.80,35.99,-86.78,,male,08/03/1995,never,0,,,english,,37027,0,,,korean,,,,,0,,,one family detached,,0,suburb,high school graduate,,,high school diploma,,,,,usa,TN,,1,born usa,full time work,Freelance,self employed,0.333333333333333,1,0,0.333333333333333,0.333333333333333,0.5,0.5,working class,0.0,1.0,0.666666666666667,no preference,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.166666666666667,0.5,1,0.333333333333333,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brentwood,Tennessee,TN
406,14,0lpogjns,,0,8,7,outro,End,2019-11-12 22:03:02.414779+00:00,1,ANQ0*****17W0,3VHP**********************ZFCB,0,1.25,puiw71nk,20191112-1600,,3P7RGTLO6EQ1DW2ESFM78IS5353AK7,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,14,68.56.49.129,42.96,-85.65000000000002,,female,03/13/1991,never,1,1.0,24.0,english,,49548,0,,,white,,,,,0,,,one family detached,,0,suburb,college or some college,,,,associates degree,,Biomedical,,usa,MI,,1,born usa,full time work,Office Admin,private business,0.333333333333333,1,0,0.791666666666667,0.444444444444444,0.25,0.75,middle class,0.5,1.0,0.666666666666667,democrat,,0.333333333333333,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand Rapids,Michigan,MI
407,15,z9wwl550,,0,8,7,outro,End,2019-11-12 20:37:29.175162+00:00,1,A1AZ******Q9B7,30JN**********************SQH2,0,1.25,wz1biodh,20191112-1400,,3XEIP58NL00DYAS4P7E74BWT1QBLZI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,15,68.57.76.156,36.29,-82.47,,female,08/18/1953,married,0,,,english,,37659,0,,,white,,,,,1,protestant,,less than five apartment,,1,small town,college or some college,,,,bachelors degree,,Religion,,usa,SC,,1,born usa,part time work,Self-Employed writer,self employed,1.0,1,0,0.75,0.7777777777777779,0.5,0.75,middle class,1.0,1.0,1.0,independent,,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonesborough,Tennessee,TN
408,13,n1fgf34d,,0,8,7,outro,End,2019-11-11 00:02:24.218881+00:00,1,A19H******TEXF,3Z4X**********************08XU,0,1.25,jwz3tjh8,20191110-1800,,3TZDZ3Y0JSJL2C6NSZ2P78LMOFW91V,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,68.7.221.24,32.79,-116.96,,male,09/05/1986,never,0,,,english,,92020,0,,,white,,,,,0,,,five or more apartments,,1,medium city,college or some college,,,,bachelors degree,,IT,,usa,CA,,1,born usa,full time work,IT manager,private business,0.666666666666667,1,0,0.75,0.333333333333333,0.5,0.5,working class,0.0,0.8888888888888891,1.0,republican,,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1,0.0,0.666666666666667,0.333333333333333,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Cajon,California,CA
409,5,o254ll4o,,0,8,7,outro,End,2019-11-11 05:02:52.229522+00:00,1,A26N******ATVN,35GC**********************AZ3W,0,1.25,pov9xrq5,20191111-0000,,371QPA24C214MRF1Q576Y8MYIMZT1F,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,68.8.163.160,32.73,-117.03,,male,02/17/1982,never,0,,,english,,91945,0,,,white,,,,,0,,,five or more apartments,,0,large city,high school graduate,,,high school diploma,,,,,usa,CA,,1,born usa,full time work,aquarium tech,private business,0.222222222222222,0,0,0.5416666666666671,0.333333333333333,0.75,0.25,lower class,0.0,1.0,0.666666666666667,independent,,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.833333333333333,1.0,0,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemon Grove,California,CA
410,9,npuo53hi,,0,8,7,outro,End,2019-11-11 23:21:47.678452+00:00,1,A308******A83B,37Z9**********************TTSH,0,1.25,0i2yk9zp,20191111-1800,,3ABAOCJ4R8HOQ09Y2NW9DVZEWRYQMB,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,9,68.97.4.9,35.22,-97.34,,male,07/24/1993,never,0,,,english,,73071,0,,,white,,,,,0,,,five or more apartments,,0,suburb,college or some college,,,,"more than 1 year college, no degree",,Computer Science,,usa,OK,,1,born usa,part time work,Contractor on Mturk and Lionbridge,self employed,0.7777777777777779,1,0,0.708333333333333,0.333333333333333,0.5,0.25,working class,0.0,0.666666666666667,0.666666666666667,democrat,,0.333333333333333,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.166666666666667,0.5,1,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norman,Oklahoma,OK
411,2,l42vg2cf,,0,8,7,outro,End,2019-11-12 17:03:01.568423+00:00,1,A38I******3ME5,3HVV**********************3TYF,0,1.25,cdn8n8pe,20191112-1200,,3EFNPKWBMS1ZGLWPF7XF2QZQJXY30R,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,69.1.25.160,34.7,-86.73999999999998,,female,08/04/1986,never,0,,,english,,35758,0,,,white,,,,,0,,,five or more apartments,,0,small town,college or some college,,,,bachelors degree,,Psychology,,usa,NJ,,1,born usa,housework,,,,1,0,0.958333333333333,0.666666666666667,0.5,0.0,lower class,0.0,1.0,1.0,independent,,0.333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1,0.0,1.0,1.0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madison,Alabama,AL
412,11,uktcz1pj,,0,8,7,outro,End,2019-11-08 17:31:43.347288+00:00,1,A2T5******NTK2,3H0W**********************RREK,0,1.25,6pkzn4ss,20191108-1200,,3CMIQF80GN3M1XO6F7PSOZ2S6QU6QQ,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,11,69.116.114.169,40.48,-74.44,,male,07/15/1993,never,0,,,english,,8901,0,,,white,,,,,0,,,one family attached,,0,suburb,college or some college,,,,bachelors degree,,Philosophy / Linguistics,,usa,NJ,,1,born usa,full time work,Instructor,private non profit,0.666666666666667,0,0,0.791666666666667,0.222222222222222,0.5,0.5,working class,0.0,1.0,0.0,no preference,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0,0.666666666666667,1.0,1.0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Brunswick,New Jersey,NJ
413,2,1vlhwfz1,,0,8,7,outro,End,2019-11-10 01:27:04.391192+00:00,1,A3UD******D833,3ZQI**********************9VW7,0,1.25,filxv1e0,20191109-2000,,3CZH926SICRJP7UNNS1DXKT0RWHE4I,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,2,69.128.35.252,42.83,-84.17,,female,09/25/1982,married,1,1.0,25.0,english,,48857,0,,,white,,,,,0,,,mobile home,,0,small town,college or some college,,,,"more than 1 year college, no degree",,none,,usa,MI,,1,born usa,part time work,Personal Shopper,self employed,0.222222222222222,0,0,0.708333333333333,0.222222222222222,0.5,0.25,working class,0.0,0.7777777777777779,0.666666666666667,independent,,0.333333333333333,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0,0.333333333333333,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morrice,Michigan,MI
414,13,ungsxlht,,0,8,7,outro,End,2019-11-15 04:00:42.346647+00:00,1,AWWR*****W0Z9,3AAP**********************1HT7,0,1.25,4m5tas2o,20191114-2200,,3VW0145YLYP74D5L7XC0GUNSJZZJMD,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,13,69.136.92.163,40.0,-75.7,,male,05/04/1985,married,1,2.0,29.0,english,,19335,0,,,white,,,,,0,,,five or more apartments,,0,open country,college or some college,,,,"more than 1 year college, no degree",,Mechanical Engineering,,usa,PA,,1,born usa,full time work,Machine Operator,private business,0.222222222222222,1,0,0.625,0.222222222222222,0.5,0.25,working class,0.0,0.8888888888888891,0.666666666666667,democrat,,0.166666666666667,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0,0.333333333333333,0.666666666666667,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downingtown,Pennsylvania,PA
415,5,0dbgakeq,,0,8,7,outro,End,2019-11-14 17:20:19.625407+00:00,1,A24Y******XH9V,3EWI**********************S0EA,0,1.25,h9sefdm0,20191114-1200,,3TX9T2ZCB9ET9443TLL9DMD90ZGZWV,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,69.14.38.20,42.68,-83.12,,male,07/07/1988,married,0,,,english,,48309,0,,,white,,,,,1,roman catholic,,one family detached,,1,medium city,college or some college,,,,bachelors degree,,Mechanical Engineering,,usa,MI,,1,born usa,full time work,Design part for autonomous vehicles,private business,1.0,1,0,0.875,0.666666666666667,0.25,0.75,middle class,0.5,1.0,1.0,republican,,0.833333333333333,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0,0.333333333333333,0.666666666666667,0.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rochester,Michigan,MI
416,3,0e7vmlf8,,0,8,7,outro,End,2019-11-08 15:43:21.155092+00:00,1,A20N******S88F,3OSW**********************RDXN,0,1.25,rfssdtom,20191108-1000,,36FFXPMST91ZDAV7WDOSWLWI03RHOT,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,3,69.143.1.142,40.71,-73.98999999999998,,female,08/05/1986,divorced,0,,,english,,10001,0,,,black,,,,,1,protestant,,five or more apartments,,0,large city,college or some college,,,,bachelors degree,,computer programming,,usa,NY,,1,born usa,full time work,i program apps for a computer company,private business,1.0,0,0,0.833333333333333,0.666666666666667,0.5,0.75,middle class,1.0,1.0,1.0,independent,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,New York,NY
417,5,a6zfixje,,0,8,7,outro,End,2019-11-13 21:10:43.815634+00:00,1,A2V4******VABF,3OB0**********************SHYR,0,1.25,9ff56w34,20191113-1600,,3UDTAB6HH6CLVNL5WGYPT32CKQI09I,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,69.143.168.234,39.01,-77.02,,male,07/01/1986,never,0,,,english,,20910,0,,,asian indian,,,,,0,,,five or more apartments,,0,medium city,college or some college,,,,"more than 1 year college, no degree",,Computer Science,,usa,MD,,1,naturalized us citizen,full time work,Amazon Mechanical Turk worker,self employed,0.222222222222222,1,0,0.5416666666666671,0.444444444444444,0.5,0.5,working class,0.0,0.8888888888888891,0.333333333333333,democrat,,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0,0.0,1.0,1.0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver Spring,Maryland,MD
418,5,hc767opm,,0,8,7,outro,End,2019-11-13 13:15:54.368703+00:00,1,A2EI******9Y2S,3IRI**********************A6CH,0,1.25,154fpugx,20191113-0800,,3FHTJGYT8ND3YECXR7JP0LP7WBFGPM,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,5,69.161.122.45,43.3,-71.33,,male,03/07/1977,married,1,1.0,21.0,english,,3263,0,,,white,,,,,0,,,one family detached,,0,small town,high school graduate,,,GED,,,,,usa,NH,,1,born usa,full time work,Construction,private business,0.0,1,0,0.666666666666667,0.333333333333333,0.5,0.25,working class,0.5,1.0,1.0,independent,,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.333333333333333,1.0,0,0.0,1.0,1.0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pittsfield,New Hampshire,NH
419,10,mqeynmra,,0,8,7,outro,End,2019-11-12 19:15:07.931865+00:00,1,ALQE*****DCWC,3VW6**********************EYY4,0,1.25,wz1biodh,20191112-1400,,3XEIP58NL00DYAS4P7E74BWT1QBLZI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,,0,1,0,1.25,10,69.180.56.117,33.56,-84.40000000000002,,male,02/21/1998,never,0,,,english,,30274,0,,,other asian,,Laotian,,,0,,,one family detached,,0,small town,college or some college,,,,"more than 1 year college, no degree",,Accounting,,usa,GA,,1,born usa,housework,,,,1,0,0.666666666666667,0.333333333333333,0.5,0.5,working class,0.0,0.8888888888888891,0.333333333333333,democrat,,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.833333333333333,0.5,0,0.333333333333333,1.0,1.0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riverdale,Georgia,GA
